collision_index,casualty_reference,casualty_class,casualty_severity,sex_of_casualty,age_band_of_casualty
17340,1,1,3,2,4
17341,2,2,3,2,4
17342,1,1,3,1,4
17343,1,1,3,1,6
17344,1,1,3,1,8
17345,1,1,3,1,4
17346,1,1,3,1,4
17347,1,1,3,1,8
17348,1,1,3,1,5
17349,1,3,3,2,4
17350,1,1,3,1,7
17351,1,1,3,1,3
17352,1,1,3,1,4
17353,1,1,3,1,5
17354,2,2,3,2,4
17355,1,2,3,1,6
17356,2,1,3,2,9
17357,1,1,2,1,4
17358,1,1,3,2,6
17359,1,1,3,1,6
17360,1,3,1,2,8
17361,1,1,2,1,8
17362,1,1,3,1,9
17363,1,3,2,2,8
17364,1,1,3,1,3
17365,1,1,3,1,4
17366,1,1,3,1,11
17367,1,3,3,1,9
17368,1,1,3,2,8
17369,1,1,3,1,8
17370,3,1,3,1,7
17371,1,1,2,2,8
17372,2,2,3,1,8
17373,1,1,3,1,7
17374,1,1,3,1,9
17375,1,1,2,1,4
17376,2,1,3,1,4
17377,1,1,2,1,9
17378,2,2,2,2,8
17379,1,1,2,1,5
17380,1,1,2,1,7
17381,1,1,3,1,4
17382,2,1,3,1,4
17383,1,1,3,2,6
17384,2,1,3,1,8
17385,1,1,2,1,8
17386,3,1,2,2,8
17387,1,2,1,2,5
17388,2,1,2,1,5
17389,1,1,3,1,9
17390,1,1,3,1,3
17391,1,1,3,1,7
17392,1,1,3,2,7
17393,1,1,3,1,11
17394,2,2,3,2,11
17395,1,1,3,1,4
17396,1,3,3,1,3
17397,1,3,2,2,9
17398,2,3,3,2,6
17399,1,1,3,2,4
17400,2,2,3,2,4
17401,3,1,3,2,8
17402,1,1,2,2,6
17403,1,1,3,2,5
17404,1,1,3,1,6
17405,1,1,3,2,9
17406,2,1,3,1,6
17407,1,1,2,1,3
17408,1,1,3,1,8
17409,1,1,3,2,9
17410,1,3,3,2,3
17411,1,1,1,2,11
17412,1,3,2,2,8
17413,1,3,3,2,4
17414,1,1,2,1,9
17415,1,2,3,2,9
17416,1,1,2,1,9
17417,1,1,3,1,5
17418,1,1,3,1,8
17419,1,1,3,2,5
17420,1,1,3,1,6
17421,2,2,3,2,6
17422,3,2,3,2,9
17423,1,1,3,1,5
17424,1,1,3,1,5
17425,1,1,3,1,-1
17426,2,2,3,2,7
17427,1,2,3,1,7
17428,1,1,3,1,3
17429,1,1,3,2,10
17430,1,2,2,2,5
17431,2,1,3,2,6
17432,1,1,2,1,6
17433,1,2,3,2,1
17434,2,1,3,2,6
17435,1,1,3,1,7
17436,1,3,3,2,7
17437,1,1,2,2,10
17438,1,1,3,1,9
17439,1,1,3,1,9
17440,1,1,3,1,4
17441,2,2,3,2,3
17442,1,1,2,1,4
17443,2,1,2,1,4
17444,1,3,3,2,2
17445,1,3,3,2,2
17446,1,1,3,1,6
17447,1,1,3,2,7
17448,2,2,3,1,2
17449,1,1,2,1,11
17450,1,1,3,1,6
17451,1,3,2,2,6
17452,1,1,3,2,8
17453,1,1,3,2,4
17454,1,1,3,2,6
17455,1,1,3,1,9
17456,1,1,3,2,7
17457,1,1,3,1,5
17458,1,1,3,1,9
17459,1,1,3,1,6
17460,1,1,3,1,6
17461,2,1,3,2,7
17462,1,1,3,2,9
17463,1,1,2,1,4
17464,1,2,3,2,9
17465,1,1,3,1,9
17466,1,1,3,1,8
17467,1,1,3,1,5
17468,2,2,3,2,11
17469,1,1,3,2,7
17470,1,1,3,2,4
17471,2,2,3,1,4
17472,3,2,3,1,4
17473,1,1,2,1,6
17474,1,1,3,2,9
17475,1,3,3,2,8
17476,1,1,2,1,4
17477,2,1,3,2,7
17478,1,1,3,2,9
17479,1,1,3,1,4
17480,2,1,3,1,8
17481,1,1,3,1,7
17482,1,1,3,1,11
17483,1,1,3,2,7
17484,1,3,3,2,2
17485,1,1,3,2,9
17486,1,1,2,2,9
17487,1,1,3,2,7
17488,1,1,3,2,10
17489,1,2,3,2,7
17490,1,3,3,2,9
17491,1,1,3,1,4
17492,1,2,3,2,9
17493,1,1,3,2,3
17494,1,3,3,1,7
17495,1,1,2,2,11
17496,1,1,3,1,2
17497,1,2,3,2,7
17498,1,1,3,1,2
17499,1,1,3,1,10
17500,1,1,3,1,7
17501,1,1,3,1,6
17502,1,2,3,2,9
17503,1,1,3,2,6
17504,2,1,3,2,6
17505,3,1,3,2,7
17506,1,1,3,1,5
17507,1,1,3,2,7
17508,2,2,3,2,2
17509,1,3,3,2,6
17510,1,1,3,1,5
17511,1,1,2,1,7
17512,1,1,3,1,6
17513,1,1,2,2,7
17514,2,1,3,1,7
17515,1,1,2,1,6
17516,1,1,2,1,8
17517,1,1,2,1,3
17518,1,1,3,1,7
17519,1,1,3,1,4
17520,1,1,3,2,8
17521,1,1,3,1,11
17522,2,2,3,2,11
17523,1,3,3,1,6
17524,1,1,2,1,7
17525,1,1,3,2,8
17526,1,1,3,1,4
17527,1,1,3,1,7
17528,1,1,3,2,8
17529,1,1,2,1,11
17530,1,3,2,2,11
17531,1,3,2,1,2
17532,1,1,2,1,4
17533,1,3,3,1,8
17534,1,2,3,1,8
17535,1,1,3,1,7
17536,1,1,3,1,3
17537,1,2,3,1,1
17538,2,1,3,1,11
17539,3,2,3,2,10
17540,1,1,3,1,5
17541,1,1,3,1,3
17542,1,3,3,1,1
17543,1,1,2,1,9
17544,1,3,3,1,4
17545,1,1,3,2,8
17546,1,1,3,2,8
17547,1,1,3,2,4
17548,2,1,3,1,4
17549,2,1,3,1,11
17550,1,1,3,1,8
17551,1,3,2,1,6
17552,2,1,3,1,10
17553,1,1,3,1,11
17554,1,1,3,2,5
17555,1,2,3,2,10
17556,1,1,3,1,4
17557,1,1,3,2,7
17558,1,1,3,2,8
17559,1,1,3,2,8
17560,1,2,3,2,2
17561,1,1,2,1,8
17562,1,3,3,2,3
17563,1,1,3,2,5
17564,1,1,3,1,4
17565,1,1,3,1,10
17566,2,2,3,2,10
17567,1,1,3,2,7
17568,1,1,3,1,9
17569,1,1,3,1,8
17570,1,1,3,2,5
17571,1,3,2,2,10
17572,1,1,3,1,9
17573,1,1,2,2,7
17574,1,1,3,2,8
17575,1,1,3,1,3
17576,1,1,1,2,6
17577,1,3,3,1,8
17578,1,1,3,1,9
17579,1,1,3,2,9
17580,1,1,2,1,10
17581,2,1,3,1,8
17582,3,2,3,2,6
17583,4,1,3,2,8
17584,1,1,3,1,6
17585,1,2,3,2,6
17586,1,3,2,2,2
17587,1,3,3,2,8
17588,1,3,3,1,10
17589,1,3,3,2,6
17590,1,3,3,1,6
17591,1,1,3,2,11
17592,1,3,3,1,3
17593,1,2,2,2,10
17594,1,1,1,1,9
17595,1,2,2,1,6
17596,2,1,3,1,6
17597,1,1,3,1,9
17598,1,1,3,1,7
17599,2,2,3,2,6
17600,3,2,3,2,1
17601,4,2,3,2,2
17602,5,2,3,2,1
17603,1,3,3,2,8
17604,1,2,3,1,2
17605,1,2,3,2,8
17606,2,2,3,2,10
17607,3,2,3,2,10
17608,1,1,3,2,7
17609,1,2,3,2,5
17610,1,1,3,1,3
17611,1,1,2,1,7
17612,2,1,2,1,6
17613,3,2,2,2,6
17614,4,2,2,2,3
17615,5,2,3,2,1
17616,6,2,3,2,1
17617,1,3,3,1,8
17618,1,1,3,1,4
17619,1,1,3,2,3
17620,2,1,3,2,7
17621,3,2,3,1,2
17622,1,1,3,1,9
17623,1,3,3,2,2
17624,1,1,2,1,8
17625,1,3,3,2,11
17626,1,1,3,2,8
17627,1,1,3,2,11
17628,2,2,3,2,11
17629,3,1,3,1,11
17630,1,2,3,2,2
17631,1,1,2,1,4
17632,2,2,3,1,4
17633,3,2,3,1,4
17634,1,2,3,2,6
17635,1,2,3,1,5
17636,2,2,2,2,3
17637,1,1,2,1,4
17638,1,1,3,1,4
17639,1,1,3,2,6
17640,1,1,3,1,4
17641,2,2,3,1,4
17642,3,2,3,2,4
17643,1,3,2,1,1
17644,1,1,2,1,10
17645,4,1,3,2,7
17646,1,1,1,2,4
17647,2,2,3,2,4
17648,3,2,2,2,4
17649,1,1,3,1,10
17650,1,1,2,1,10
17651,2,2,3,2,10
17652,1,1,3,1,9
17653,1,1,3,1,6
17654,1,1,3,2,8
17655,1,1,2,1,10
17656,1,2,3,1,6
17657,2,1,3,1,6
17658,1,1,3,2,6
17659,1,1,3,2,4
17660,1,3,3,1,3
17661,1,2,3,1,10
17662,2,1,3,2,6
17663,1,3,1,1,7
17664,1,1,2,2,4
17665,1,1,3,2,5
17666,2,2,3,2,4
17667,1,1,3,2,5
17668,2,1,3,2,8
17669,1,3,3,1,7
17670,1,1,3,1,9
17671,1,1,2,2,5
17672,1,1,2,1,4
17673,1,3,3,1,3
17674,1,1,3,1,5
17675,1,3,3,2,6
17676,2,1,3,1,4
17677,1,1,3,2,5
17678,1,1,3,1,9
17679,2,2,3,1,6
17680,3,1,3,1,4
17681,4,2,3,1,5
17682,1,3,3,2,7
17683,1,1,3,1,11
17684,1,1,3,1,8
17685,1,1,3,1,9
17686,1,1,3,1,9
17687,1,3,3,1,6
17688,1,1,3,2,6
17689,1,3,2,1,7
17690,1,1,2,2,9
17691,2,1,2,1,7
17692,3,2,3,1,4
17693,4,2,3,2,4
17694,1,1,3,1,8
17695,1,1,3,2,6
17696,2,1,3,2,7
17697,1,1,3,1,10
17698,1,1,3,2,9
17699,1,1,3,2,8
17700,1,1,3,1,11
17701,1,1,3,2,4
17702,2,2,3,1,4
17703,1,1,3,2,11
17704,2,1,3,2,9
17705,1,1,3,1,3
17706,1,1,3,1,5
17707,1,1,3,2,6
17708,2,2,3,2,4
17709,1,1,2,1,8
17710,2,1,3,1,8
17711,3,2,3,2,7
17712,1,1,3,1,7
17713,2,1,3,1,6
17714,1,3,3,1,7
17715,1,1,3,1,9
17716,1,2,3,2,7
17717,1,1,3,1,5
17718,2,1,3,2,6
17719,3,2,3,1,7
17720,1,1,3,1,4
17721,1,1,3,1,11
17722,2,2,3,2,11
17723,1,1,3,1,9
17724,1,1,2,1,6
17725,1,1,1,1,9
17726,1,1,3,1,7
17727,1,1,1,1,4
17728,2,1,3,2,4
17729,1,1,3,2,6
17730,2,2,3,1,6
17731,1,1,3,1,7
17732,1,1,3,1,9
17733,1,1,3,1,8
17734,2,1,3,1,6
17735,1,1,3,1,11
17736,1,1,3,2,8
17737,1,1,2,1,4
17738,2,2,2,1,3
17739,1,1,3,1,6
17740,1,1,1,1,8
17741,1,1,2,2,6
17742,1,1,3,1,9
17743,1,1,2,1,10
17744,1,1,1,1,9
17745,2,2,2,1,8
17746,3,1,2,1,10
17747,1,1,3,1,7
17748,1,3,2,1,5
17749,1,3,1,1,6
17750,1,1,3,1,6
17751,1,1,3,1,5
17752,2,1,3,1,4
17753,1,1,3,2,9
17754,1,1,2,1,10
17755,1,1,3,2,9
17756,1,1,3,1,8
17757,1,1,3,2,6
17758,1,1,3,1,9
17759,1,1,3,1,4
17760,1,1,2,1,8
17761,1,1,3,2,7
17762,1,1,3,2,6
17763,1,1,3,2,7
17764,1,1,2,1,4
17765,1,1,2,1,8
17766,1,1,3,1,8
17767,1,1,3,2,4
17768,1,1,2,1,3
17769,1,1,2,2,5
17770,1,1,3,1,5
17771,2,2,3,1,5
17772,3,2,3,2,6
17773,4,2,3,2,6
17774,1,1,2,1,7
17775,1,1,3,1,4
17776,1,3,3,2,7
17777,1,2,3,2,6
17778,1,1,2,1,6
17779,1,1,3,1,4
17780,1,1,3,1,4
17781,1,1,3,1,2
17782,1,2,3,2,5
17783,1,1,3,1,10
17784,2,2,3,2,10
17785,1,1,3,2,5
17786,1,1,3,1,7
17787,1,1,3,2,10
17788,1,1,3,1,4
17789,1,3,3,1,8
17790,1,2,3,1,9
17791,1,1,3,1,10
17792,1,1,3,1,5
17793,1,1,3,1,9
17794,1,1,3,2,7
17795,2,2,3,2,10
17796,3,2,3,2,3
17797,1,2,3,2,8
17798,1,1,3,1,6
17799,1,1,3,1,7
17800,1,1,3,2,6
17801,1,1,3,1,7
17802,2,1,2,1,9
17803,1,1,3,1,2
17804,1,3,3,2,1
17805,1,1,3,2,8
17806,2,2,3,2,7
17807,3,1,3,1,10
17808,1,3,3,2,8
17809,1,1,2,1,6
17810,1,1,3,1,8
17811,1,1,3,1,5
17812,2,1,3,2,6
17813,1,3,3,1,2
17814,1,1,3,2,8
17815,2,2,3,2,3
17816,1,1,2,1,8
17817,1,1,3,1,6
17818,1,3,2,1,8
17819,1,3,3,2,11
17820,1,3,3,1,-1
17821,1,2,3,2,6
17822,2,1,2,1,6
17823,1,2,2,1,7
17824,2,2,2,2,6
17825,1,1,3,1,11
17826,1,1,3,1,9
17827,1,1,2,1,6
17828,1,1,3,1,4
17829,1,3,3,2,7
17830,1,3,3,2,7
17831,1,2,3,2,7
17832,2,1,3,2,8
17833,1,1,3,1,9
17834,1,2,3,1,9
17835,1,3,3,1,10
17836,1,2,3,1,8
17837,1,1,3,1,6
17838,2,2,3,2,2
17839,1,1,3,2,8
17840,2,2,3,2,11
17841,1,1,2,1,4
17842,1,2,3,2,11
17843,1,3,3,1,3
17844,1,3,3,2,10
17845,1,1,3,1,8
17846,1,1,2,1,4
17847,2,2,3,2,4
17848,1,1,3,2,8
17849,2,2,3,1,3
17850,3,2,3,1,2
17851,1,1,3,2,7
17852,1,1,3,2,6
17853,1,3,3,1,5
17854,1,3,3,2,6
17855,1,1,3,1,8
17856,1,2,3,1,2
17857,2,1,3,2,7
17858,1,3,3,2,-1
17859,1,1,3,2,10
17860,1,2,3,1,-1
17861,1,1,3,1,8
17862,2,2,3,1,10
17863,1,1,3,2,6
17864,1,1,3,1,4
17865,1,3,2,2,11
17866,1,1,3,1,7
17867,2,2,3,2,7
17868,3,2,3,1,4
17869,1,1,3,1,9
17870,1,3,3,2,11
17871,1,1,3,1,9
17872,1,1,3,2,9
17873,1,2,2,1,6
17874,1,1,3,1,8
17875,1,1,3,2,9
17876,1,1,2,1,7
17877,1,3,3,1,5
17878,1,1,3,2,7
17879,2,2,3,1,9
17880,1,1,3,2,7
17881,2,2,3,1,7
17882,1,3,3,2,9
17883,1,3,3,2,6
17884,1,3,2,1,6
17885,1,1,2,1,8
17886,1,1,3,1,8
17887,1,1,3,1,4
17888,2,1,3,1,6
17889,1,1,2,1,6
17890,1,1,3,1,6
17891,1,1,2,2,7
17892,1,1,2,1,10
17893,2,2,3,2,9
17894,1,1,3,1,8
17895,1,1,2,1,10
17896,1,1,3,1,7
17897,1,1,3,2,11
17898,1,3,3,1,2
17899,1,2,2,2,2
17900,1,2,2,2,2
17901,1,3,3,2,5
17902,1,1,3,2,7
17903,1,1,2,1,7
17904,1,1,2,1,6
17905,2,1,3,1,7
17906,3,2,2,1,9
17907,4,2,2,2,8
17908,5,2,3,2,3
17909,1,2,3,2,8
17910,1,3,3,1,6
17911,1,1,3,1,8
17912,1,2,3,2,2
17913,2,2,3,2,2
17914,1,3,3,2,7
17915,1,2,3,2,4
17916,1,3,2,1,1
17917,1,1,3,1,7
17918,1,1,3,1,9
17919,2,2,3,1,-1
17920,1,1,3,2,9
17921,1,1,2,1,8
17922,1,2,2,2,11
17923,1,3,2,1,2
17924,1,3,2,2,8
17925,1,3,2,2,4
17926,1,1,2,1,11
17927,1,1,3,1,7
17928,2,1,2,1,8
17929,1,1,3,1,5
17930,1,1,3,1,8
17931,2,2,3,2,10
17932,1,1,2,1,6
17933,1,2,3,2,11
17934,1,1,3,1,10
17935,1,3,3,1,9
17936,1,1,3,2,6
17937,1,3,3,1,4
17938,1,1,3,1,6
17939,1,3,3,1,6
17940,1,3,3,1,10
17941,1,3,1,1,7
17942,1,1,3,2,7
17943,1,3,3,2,7
17944,1,1,3,1,5
17945,1,3,3,1,2
17946,1,1,3,1,10
17947,1,3,3,1,8
17948,1,1,3,1,6
17949,1,1,3,1,6
17950,1,1,3,2,8
17951,2,2,3,2,4
17952,1,3,3,1,3
17953,1,1,3,2,5
17954,1,1,2,1,10
17955,1,1,3,2,6
17956,1,1,2,1,7
17957,1,1,2,1,9
17958,1,3,2,1,3
17959,1,3,3,1,9
17960,1,2,3,1,1
17961,1,1,3,2,4
17962,2,2,3,1,5
17963,3,2,3,2,5
17964,1,3,3,2,1
17965,1,1,3,1,4
17966,1,3,3,1,6
17967,1,3,2,2,5
17968,1,1,3,1,7
17969,1,1,3,1,8
17970,2,1,3,1,6
17971,1,3,3,2,9
17972,1,1,3,1,9
17973,1,1,2,1,9
17974,1,2,3,2,6
17975,1,3,3,2,2
17976,1,1,3,2,7
17977,1,3,3,1,10
17978,1,3,2,2,10
17979,1,1,3,1,6
17980,2,1,3,1,6
17981,1,1,3,1,6
17982,2,1,3,2,5
17983,1,1,2,1,5
17984,1,1,3,1,10
17985,2,1,3,2,7
17986,1,1,2,2,4
17987,1,3,3,1,5
17988,1,1,3,1,4
17989,1,1,2,2,5
17990,1,1,3,1,2
17991,1,1,3,2,-1
17992,1,1,3,1,6
17993,1,3,3,1,7
17994,1,3,3,2,6
17995,2,3,3,1,-1
17996,1,1,2,1,6
17997,1,3,2,2,8
17998,1,1,3,2,7
17999,2,2,3,2,3
18000,1,3,3,1,6
18001,1,3,3,2,6
18002,1,1,2,1,4
18003,2,1,3,1,10
18004,1,1,3,2,7
18005,1,1,3,1,6
18006,2,1,3,2,7
18007,1,1,3,1,9
18008,1,3,3,1,9
18009,1,1,3,1,7
18010,1,3,3,1,9
18011,1,3,2,2,8
18012,1,3,3,2,5
18013,1,3,3,1,2
18014,1,3,2,1,11
18015,1,3,3,1,6
18016,1,2,2,2,1
18017,1,2,3,1,8
18018,2,2,3,2,9
18019,3,2,3,2,5
18020,4,1,3,2,7
18021,1,3,2,1,10
18022,1,1,3,1,8
18023,1,2,3,2,11
18024,1,2,2,1,2
18025,1,1,3,1,6
18026,2,2,3,2,7
18027,3,2,3,2,4
18028,1,1,3,1,9
18029,1,1,3,2,6
18030,1,1,3,1,2
18031,1,2,3,2,3
18032,1,2,2,1,10
18033,2,2,3,2,9
18034,1,1,3,1,6
18035,1,1,3,1,9
18036,1,1,3,2,6
18037,1,1,2,1,8
18038,1,2,3,2,6
18039,1,2,3,1,6
18040,1,1,2,2,5
18041,1,1,3,1,9
18042,1,3,3,1,3
18043,1,3,3,2,3
18044,1,1,3,1,9
18045,1,3,3,1,2
18046,1,1,3,2,5
18047,1,1,3,1,-1
18048,1,1,3,1,6
18049,1,1,3,1,5
18050,1,1,2,1,5
18051,1,1,2,2,11
18052,1,3,1,1,8
18053,1,1,3,1,6
18054,1,1,3,1,7
18055,1,2,3,2,5
18056,2,1,3,1,6
18057,1,3,2,2,7
18058,1,1,2,1,10
18059,1,3,2,1,9
18060,1,3,2,2,3
18061,1,1,3,2,6
18062,1,2,3,1,6
18063,1,1,3,1,8
18064,1,1,3,2,5
18065,1,3,3,1,10
18066,3,1,3,2,7
18067,1,1,3,2,8
18068,2,2,3,1,6
18069,1,1,3,2,11
18070,1,1,3,2,6
18071,2,1,3,2,6
18072,1,1,3,2,11
18073,1,1,3,1,5
18074,2,2,3,2,5
18075,1,1,3,1,5
18076,1,2,3,1,7
18077,1,3,3,2,7
18078,2,3,3,1,2
18079,1,1,2,1,3
18080,1,1,3,1,8
18081,1,1,3,1,4
18082,1,1,3,1,4
18083,1,1,3,1,10
18084,1,3,3,1,4
18085,1,1,3,1,9
18086,1,1,3,2,7
18087,2,2,2,1,8
18088,3,2,3,1,2
18089,1,1,2,1,8
18090,1,1,3,1,6
18091,1,1,3,2,8
18092,1,3,3,2,8
18093,1,2,3,1,6
18094,1,2,3,1,8
18095,2,2,3,2,3
18096,3,1,3,2,8
18097,1,1,3,1,6
18098,1,3,3,2,8
18099,1,1,3,1,8
18100,1,1,3,1,3
18101,1,1,3,1,10
18102,1,1,2,1,5
18103,2,1,3,2,7
18104,1,1,3,2,10
18105,2,1,3,2,9
18106,1,3,3,1,6
18107,1,1,3,1,7
18108,1,1,2,1,3
18109,1,1,3,1,4
18110,1,3,3,2,6
18111,1,1,2,1,5
18112,1,3,2,1,11
18113,1,1,2,1,9
18114,2,1,3,1,7
18115,1,1,3,2,6
18116,1,1,3,1,3
18117,1,2,3,1,4
18118,1,1,3,2,4
18119,1,3,2,2,11
18120,1,2,2,2,5
18121,2,1,2,2,4
18122,1,1,3,2,8
18123,1,1,3,1,8
18124,1,3,3,1,6
18125,1,2,2,1,4
18126,2,1,2,1,4
18127,1,1,2,2,9
18128,1,1,2,1,8
18129,2,1,3,1,4
18130,1,1,2,1,7
18131,1,3,3,1,6
18132,1,1,3,1,6
18133,1,3,3,2,2
18134,1,1,3,2,9
18135,1,1,3,1,7
18136,1,1,3,2,6
18137,1,3,3,1,1
18138,1,2,3,2,-1
18139,1,2,3,1,10
18140,1,2,3,1,9
18141,1,3,3,2,11
18142,1,1,3,2,7
18143,2,1,2,2,9
18144,1,2,3,2,9
18145,1,1,3,1,3
18146,1,1,2,1,2
18147,1,1,3,2,6
18148,1,1,3,1,9
18149,2,2,3,2,6
18150,1,2,3,2,11
18151,1,3,3,1,9
18152,2,2,2,2,6
18153,1,2,3,1,4
18154,2,1,1,1,4
18155,1,1,3,1,8
18156,1,1,2,1,9
18157,1,1,3,2,5
18158,2,2,3,1,2
18159,1,2,3,2,-1
18160,1,1,3,1,6
18161,2,2,3,2,7
18162,3,2,3,2,2
18163,4,2,3,2,1
18164,5,2,3,2,3
18165,1,1,3,2,5
18166,1,1,3,1,6
18167,1,1,3,1,4
18168,1,1,3,1,9
18169,1,3,3,2,7
18170,1,1,3,1,7
18171,2,2,3,2,-1
18172,1,1,3,1,7
18173,1,1,3,1,8
18174,1,1,3,1,6
18175,1,1,3,2,11
18176,3,2,3,1,11
18177,2,1,3,1,6
18178,4,2,3,2,5
18179,5,2,3,1,1
18180,1,2,3,2,3
18181,1,1,3,2,9
18182,2,2,3,2,7
18183,1,1,3,1,10
18184,3,2,3,2,7
18185,1,1,3,1,8
18186,1,3,3,1,3
18187,1,3,3,1,4
18188,1,1,2,2,6
18189,1,3,2,1,1
18190,1,2,2,2,9
18191,1,1,3,2,5
18192,1,1,3,2,7
18193,2,1,3,2,6
18194,1,1,3,2,9
18195,2,1,3,1,6
18196,3,1,3,2,6
18197,1,1,3,2,7
18198,1,1,3,1,3
18199,1,3,2,2,9
18200,1,1,3,2,4
18201,1,1,3,1,4
18202,1,3,1,1,11
18203,1,1,3,1,7
18204,2,1,3,1,9
18205,1,1,3,1,7
18206,1,3,3,1,2
18207,1,1,3,1,6
18208,1,1,3,1,6
18209,1,1,3,2,9
18210,2,2,3,2,11
18211,1,3,3,1,8
18212,1,1,3,2,6
18213,1,3,3,1,4
18214,1,3,3,1,9
18215,1,3,2,1,9
18216,1,1,3,1,7
18217,1,3,2,1,5
18218,1,3,2,1,11
18219,1,3,3,1,6
18220,1,3,3,2,4
18221,2,3,3,2,3
18222,1,3,3,2,11
18223,1,1,3,2,6
18224,1,2,3,2,9
18225,2,1,3,1,9
18226,1,2,3,2,9
18227,1,1,2,1,11
18228,2,1,3,1,7
18229,3,1,3,1,9
18230,1,3,3,1,7
18231,1,1,3,2,6
18232,1,1,3,2,8
18233,2,1,3,1,8
18234,1,1,3,2,9
18235,1,1,2,1,6
18236,1,1,3,2,11
18237,2,1,3,2,7
18238,1,1,3,1,5
18239,1,3,3,2,5
18240,1,1,3,1,6
18241,1,1,2,1,6
18242,1,1,3,2,6
18243,1,1,3,1,7
18244,1,1,3,1,6
18245,2,2,3,2,6
18246,3,2,3,2,2
18247,1,1,3,1,6
18248,1,3,2,2,6
18249,1,1,3,2,6
18250,1,1,3,1,6
18251,1,3,2,1,3
18252,1,3,3,1,9
18253,1,3,3,2,10
18254,1,1,3,2,4
18255,1,1,3,2,7
18256,1,2,3,2,8
18257,2,1,3,1,9
18258,1,2,2,1,2
18259,1,3,2,1,5
18260,1,3,2,1,3
18261,1,3,3,1,9
18262,1,1,3,2,6
18263,1,3,3,1,3
18264,1,1,3,1,4
18265,1,2,3,2,-1
18266,1,1,3,2,9
18267,1,1,3,1,8
18268,1,1,2,1,7
18269,1,2,3,1,1
18270,1,1,3,1,8
18271,1,3,3,2,4
18272,1,1,3,2,10
18273,1,1,3,1,10
18274,1,1,2,1,7
18275,1,1,3,1,8
18276,1,1,3,2,7
18277,1,1,3,1,6
18278,2,2,3,1,2
18279,3,2,3,1,2
18280,1,1,3,2,8
18281,2,2,3,2,3
18282,3,2,3,1,3
18283,1,1,3,1,4
18284,1,1,3,1,5
18285,2,1,3,1,5
18286,1,3,1,2,7
18287,1,1,3,1,9
18288,2,2,3,2,9
18289,1,1,3,2,6
18290,1,1,3,2,7
18291,2,1,2,1,4
18292,1,1,3,1,7
18293,1,1,3,1,-1
18294,1,1,2,2,11
18295,2,3,2,2,8
18296,1,1,2,1,7
18297,1,3,3,2,9
18298,1,3,3,1,3
18299,1,1,2,1,6
18300,1,1,3,1,7
18301,1,1,2,1,4
18302,1,1,3,2,9
18303,1,1,3,2,6
18304,2,2,3,1,7
18305,3,2,3,1,6
18306,1,1,3,1,10
18307,1,1,3,2,6
18308,1,3,3,1,3
18309,1,1,3,1,8
18310,1,3,2,2,8
18311,2,2,2,2,4
18312,1,3,3,1,2
18313,1,1,3,2,4
18314,1,1,3,1,8
18315,1,1,3,2,7
18316,1,1,3,2,9
18317,2,2,3,2,7
18318,1,1,3,1,8
18319,1,1,3,2,8
18320,2,2,3,1,3
18321,3,2,3,1,-1
18322,1,3,1,1,7
18323,1,1,3,1,7
18324,1,1,3,2,8
18325,1,2,2,1,7
18326,1,1,3,1,10
18327,1,3,2,1,2
18328,1,1,3,2,7
18329,1,1,2,2,11
18330,1,1,3,1,7
18331,1,3,3,1,8
18332,1,2,3,2,8
18333,1,1,2,1,7
18334,1,1,3,1,6
18335,1,1,3,1,8
18336,2,2,3,2,6
18337,3,2,3,1,2
18338,1,1,3,1,10
18339,1,2,3,2,11
18340,1,3,2,1,3
18341,1,1,3,2,6
18342,1,1,3,1,8
18343,1,1,2,1,10
18344,1,1,2,1,4
18345,2,1,3,2,7
18346,1,1,3,1,6
18347,2,2,3,2,5
18348,1,3,3,2,8
18349,1,1,2,1,9
18350,1,1,2,2,10
18351,1,3,3,2,6
18352,1,1,3,2,7
18353,1,1,3,2,6
18354,2,2,2,2,11
18355,1,1,3,1,3
18356,1,1,3,2,6
18357,1,1,3,1,7
18358,1,3,3,2,6
18359,1,3,3,1,9
18360,1,2,2,2,4
18361,2,1,2,2,4
18362,1,1,3,1,5
18363,1,1,3,2,7
18364,2,1,3,2,7
18365,1,2,3,2,5
18366,1,2,3,2,4
18367,1,1,3,1,8
18368,1,3,3,2,10
18369,1,1,2,2,11
18370,2,1,3,1,6
18371,3,2,3,2,9
18372,4,2,3,1,9
18373,1,1,3,1,9
18374,1,1,2,2,2
18375,1,1,3,2,5
18376,1,3,2,1,-1
18377,1,1,3,2,7
18378,1,1,2,1,8
18379,1,1,2,1,4
18380,1,3,2,1,8
18381,1,2,3,2,7
18382,2,1,3,2,9
18383,1,3,3,1,7
18384,1,1,3,1,5
18385,1,1,3,1,-1
18386,1,3,3,2,8
18387,1,1,3,1,1
18388,1,3,3,1,3
18389,1,1,3,1,2
18390,1,1,3,1,11
18391,2,1,3,2,5
18392,1,1,3,1,-1
18393,1,3,2,1,2
18394,1,1,3,1,5
18395,2,1,3,2,6
18396,1,1,3,1,7
18397,1,1,3,1,11
18398,1,1,3,2,6
18399,2,2,3,1,1
18400,1,2,3,2,11
18401,1,3,3,1,6
18402,1,1,3,1,11
18403,1,2,3,2,3
18404,1,1,3,1,6
18405,1,2,3,2,4
18406,1,1,3,1,4
18407,1,1,3,2,11
18408,1,1,2,1,11
18409,1,1,3,1,6
18410,1,3,3,2,10
18411,1,1,3,1,4
